0.313,14.2795
0.314,14.2964
0.315,14.3133
0.316,14.3302
0.317,14.3471
0.318,14.364
0.319,14.3809
0.32,14.3977
0.321,14.4146
0.322,14.4314
0.323,14.4483
0.324,14.4651
0.325,14.4819
0.326,14.4987
0.327,14.5155
0.328,14.5323
0.329,14.5491
0.33,14.5658
0.331,14.5826
0.332,14.5994
0.333,14.6161
0.334,14.6328
0.335,14.6495
0.336,14.6662
0.337,14.6829
0.338,14.6996
0.339,14.7163
0.34,14.733
0.341,14.7496
0.342,14.7663
0.343,14.7829
0.344,14.7996
0.345,14.8162
0.346,14.8328
0.347,14.8494
0.348,14.866
0.349,14.8826
0.35,14.8991
0.351,14.9157
0.352,14.9323
0.353,14.9488
0.354,14.9653
0.355,14.9818
0.356,14.9984
0.357,15.0149
0.358,15.0314
0.359,15.0478
0.36,15.0643
0.361,15.0808
0.362,15.0972
0.363,15.1137
0.364,15.1301
0.365,15.1465
0.366,15.1629
0.367,15.1794
0.368,15.1957
0.369,15.2121
0.37,15.2285
0.371,15.2449
0.372,15.2612
0.373,15.2776
0.374,15.2939
0.375,15.3102
0.376,15.3266
0.377,15.3429
0.378,15.3592
0.379,15.3754
0.38,15.3917
0.381,15.408
0.382,15.4242
0.383,15.4405
0.384,15.4567
0.385,15.473
0.386,15.4892
0.387,15.5054
0.388,15.5216
0.389,15.5378
0.39,15.5539
0.391,15.5701
0.392,15.5863
0.393,15.6024
0.394,15.6186
0.395,15.6347
0.396,15.6508
0.397,15.6669
0.398,15.683
0.399,15.6991
0.4,15.7152
0.401,15.7313
0.402,15.7473
0.403,15.7634
0.404,15.7794
0.405,15.7955
0.406,15.8115
0.407,15.8275
0.408,15.8435
0.409,15.8595
0.41,15.8755
0.411,15.8914
0.412,15.9074
0.413,15.9234
0.414,15.9393
0.415,15.9552
0.416,15.9712
0.417,15.9871
0.418,16.003
0.419,16.0189
0.42,16.0348
0.421,16.0506
0.422,16.0665
0.423,16.0824
0.424,16.0982
0.425,16.114
0.426,16.1299
0.427,16.1457
0.428,16.1615
0.429,16.1773
0.43,16.1931
0.431,16.2088
0.432,16.2246
0.433,16.2404
0.434,16.2561
0.435,16.2719
0.436,16.2876
0.437,16.3033
0.438,16.319
0.439,16.3347
0.44,16.3504
0.441,16.3661
0.442,16.3817
0.443,16.3974
0.444,16.413
0.445,16.4287
0.446,16.4443
0.447,16.4599
0.448,16.4755
0.449,16.4911
0.45,16.5067
0.451,16.5223
0.452,16.5379
0.453,16.5534
0.454,16.569
0.455,16.5845
0.456,16.6001
0.457,16.6156
0.458,16.6311
0.459,16.6466
0.46,16.6621
0.461,16.6776
0.462,16.6931
0.463,16.7085
0.464,16.724
0.465,16.7394
0.466,16.7548
0.467,16.7703
0.468,16.7857
0.469,16.8011
0.47,16.8165
0.471,16.8319
0.472,16.8472
0.473,16.8626
0.474,16.878
0.475,16.8933
0.476,16.9086
0.477,16.924
0.478,16.9393
0.479,16.9546
0.48,16.9699
0.481,16.9852
0.482,17.0005
0.483,17.0157
0.484,17.031
0.485,17.0462
0.486,17.0615
0.487,17.0767
0.488,17.0919
0.489,17.1071
0.49,17.1223
0.491,17.1375
0.492,17.1527
0.493,17.1678
0.494,17.183
0.495,17.1982
0.496,17.2133
0.497,17.2284
0.498,17.2435
0.499,17.2587
0.5,17.2737
0.501,17.2888
0.502,17.3039
0.503,17.319
0.504,17.3341
0.505,17.3491
0.506,17.3641
0.507,17.3792
0.508,17.3942
0.509,17.4092
0.51,17.4242
0.511,17.4392
0.512,17.4542
0.513,17.4692
0.514,17.4841
0.515,17.4991
0.516,17.514
0.517,17.5289
0.518,17.5439
0.519,17.5588
0.52,17.5737
0.521,17.5886
0.522,17.6035
0.523,17.6183
0.524,17.6332
0.525,17.6481
0.526,17.6629
0.527,17.6777
0.528,17.6926
0.529,17.7074
0.53,17.7222
0.531,17.737
0.532,17.7518
0.533,17.7665
0.534,17.7813
0.535,17.7961
0.536,17.8108
0.537,17.8256
0.538,17.8403
0.539,17.855
0.54,17.8697
0.541,17.8844
0.542,17.8991
0.543,17.9138
0.544,17.9284
0.545,17.9431
0.546,17.9577
0.547,17.9724
0.548,17.987
0.549,18.0016
0.55,18.0162
0.551,18.0308
0.552,18.0454
0.553,18.06
0.554,18.0746
0.555,18.0891
0.556,18.1037
0.557,18.1182
0.558,18.1328
0.559,18.1473
0.56,18.1618
0.561,18.1763
0.562,18.1908
0.563,18.2053
0.564,18.2197
0.565,18.2342
0.566,18.2487
0.567,18.2631
0.568,18.2775
0.569,18.292
0.57,18.3064
0.571,18.3208
0.572,18.3352
0.573,18.3495
0.574,18.3639
0.575,18.3783
0.576,18.3926
0.577,18.407
0.578,18.4213
0.579,18.4356
0.58,18.45
0.581,18.4643
0.582,18.4786
0.583,18.4928
0.584,18.5071
0.585,18.5214
0.586,18.5356
0.587,18.5499
0.588,18.5641
0.589,18.5784
0.59,18.5926
0.591,18.6068
0.592,18.621
0.593,18.6352
0.594,18.6493
0.595,18.6635
0.596,18.6777
0.597,18.6918
0.598,18.706
0.599,18.7201
0.6,18.7342
0.601,18.7483
0.602,18.7624
0.603,18.7765
0.604,18.7906
0.605,18.8046
0.606,18.8187
0.607,18.8328
0.608,18.8468
0.609,18.8608
0.61,18.8748
0.611,18.8889
0.612,18.9029
0.613,18.9169
0.614,18.9308
0.615,18.9448
0.616,18.9588
0.617,18.9727
0.618,18.9867
0.619,19.0006
0.62,19.0145
0.621,19.0284
0.622,19.0423
0.623,19.0562
0.624,19.0701
0.625,19.084
0.626,19.0978
0.627,19.1117
0.628,19.1255
0.629,19.1394
0.63,19.1532
0.631,19.167
0.632,19.1808
0.633,19.1946
0.634,19.2084
0.635,19.2222
0.636,19.2359
0.637,19.2497
0.638,19.2634
0.639,19.2772
0.64,19.2909
0.641,19.3046
0.642,19.3183
0.643,19.332
0.644,19.3457
0.645,19.3594
0.646,19.3731
0.647,19.3867
0.648,19.4004
0.649,19.414
0.65,19.4276
0.651,19.4413
0.652,19.4549
0.653,19.4685
0.654,19.4821
0.655,19.4956
0.656,19.5092
0.657,19.5228
0.658,19.5363
0.659,19.5499
0.66,19.5634
0.661,19.5769
0.662,19.5904
0.663,19.6039
0.664,19.6174
0.665,19.6309
0.666,19.6444
0.667,19.6578
0.668,19.6713
0.669,19.6847
0.67,19.6981
0.671,19.7116
0.672,19.725
0.673,19.7384
0.674,19.7518
0.675,19.7652
0.676,19.7785
0.677,19.7919
0.678,19.8052
0.679,19.8186
0.68,19.8319
0.681,19.8453
0.682,19.8586
0.683,19.8719
0.684,19.8852
0.685,19.8985
0.686,19.9117
0.687,19.925
0.688,19.9382
0.689,19.9515
0.69,19.9647
0.691,19.978
0.692,19.9912
0.693,20.0044
0.694,20.0176
0.695,20.0308
0.696,20.0439
0.697,20.0571
0.698,20.0703
0.699,20.0834
0.7,20.0966
0.701,20.1097
0.702,20.1228
0.703,20.1359
0.704,20.149
0.705,20.1621
0.706,20.1752
0.707,20.1882
0.708,20.2013
0.709,20.2143
